id,prediction
0,0.0
1,0.0
2,0.0
3,58.735017925957834
4,350.86539689710236
5,921.4597849710576
6,1844.4284985824868
7,2702.0848838576244
8,2820.5554485769903
9,2903.4761516547246
10,2943.1497354375456
11,2805.020965833059
12,2463.2905038223926
13,2382.7158730137267
14,2159.678670482391
15,1656.9481026132573
16,1093.6800001708314
17,598.8034287986603
18,262.61785258472094
19,27.520995166567626
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,148.4898619939934
28,580.3484505324026
29,1174.3598169135053
30,2068.4458880138377
31,2958.412008523861
32,3713.6909486391282
33,4139.5738986679
34,4116.259650969703
35,4119.9880238871165
36,3910.1668930623605
37,3781.0237214411304
38,3456.431229559977
39,2713.0152353212948
40,1757.9128726726196
41,858.2091917346888
42,401.92430229557175
43,92.0449586660249
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,30.542218957818406
51,230.5680344546179
52,659.4432805768312
53,1624.4157265630317
54,2808.1896279507837
55,3778.7525770394764
56,4485.0574688817815
57,4914.4220261459095
58,4818.403911140399
59,4527.303299080951
60,4417.00420630178
61,3778.0428826843563
62,2820.1752291960206
63,2088.0650020084895
64,1379.2394499845993
65,750.1339814662809
66,368.30037393904894
67,128.68284850980848
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,16.960080619301
75,116.82315602694088
76,467.1889620388345
77,1407.2089055764498
78,2827.394124595223
79,3839.2971588628784
80,4263.832737499913
81,3997.7262230481138
82,3984.7321370310224
83,3660.089203339004
84,3449.4568339365665
85,3708.3667794439457
86,3454.3799420152573
87,2725.3612937659195
88,1692.167830346945
89,776.5719464457185
90,332.54219111972947
91,122.04082690741622
92,4.625071459003163
93,0.0
94,0.0
95,0.0
96,0.0
97,0.0
98,47.42066753660193
99,260.0281168690538
100,625.3863473771944
101,1472.6450708305201
102,2720.282526539337
103,3659.2693590403555
104,4442.420212597843
105,4788.982421177353
106,4985.85171301454
107,4929.636153780958
108,4654.47395548542
109,4262.517125989366
110,3572.9294470173286
111,2809.371068051553
112,1814.9484466259116
113,1016.3380713855659
114,471.02894176279324
115,173.26847839299785
116,12.375931682309263
117,0.0
118,0.0
119,0.0
120,0.0
121,0.0
122,68.31487510751782
123,277.74249920041393
124,775.892392205532
125,1755.4674721249123
126,2804.1650225805333
127,3748.1446530555404
128,3999.3767642925445
129,4128.760428745463
130,4103.0506174856255
131,3903.942738091495
132,3708.253534364821
133,3662.4137825959206
134,3254.1017841686557
135,2500.4084763023748
136,1731.9698362190657
137,984.7773525474713
138,488.5958550298894
139,181.17611674054316
140,15.733723466742163
141,0.0
142,0.0
143,0.0
144,0.0
145,0.0
146,68.27267033904404
147,278.4591664483896
148,769.4130755207599
149,1758.6461829583402
150,2924.3203864709462
151,3935.0105291866207
152,4490.886265886783
153,4610.543437359983
154,4468.313144859846
155,4445.189815603396
156,4102.3707444475085
157,3831.1042617432427
158,3203.0143918250706
159,2390.4188900849454
160,1614.542782379732
161,913.329649890501
162,443.7643093085405
163,143.41171108650434
164,0.7169796189169318
165,0.0
166,0.0
167,0.0
168,0.0
169,0.0
170,2.61347277643339
171,50.37741512257807
172,124.01316309191725
173,206.649691328689
174,311.7007180342714
175,482.55701335152906
176,582.7477631621463
177,704.9003494388545
178,894.1574241299868
179,1304.8463193467612
180,1746.738068904092
181,1770.9488798154373
182,1773.6699814129897
183,1706.81809003803
184,1170.8931690441157
185,638.8707760764767
186,327.5580759595237
187,133.82438073735818
188,7.787645970984459
189,0.0
190,0.0
191,0.0
192,0.0
193,0.0
194,38.1035353931662
195,163.35031512382247
196,331.0861790534306
197,628.0757249679344
198,1311.0468561815394
199,2067.49692170536
200,1894.1885417083938
201,2209.529512605521
202,2630.606205470009
203,2153.8153149049717
204,2384.3024079492484
205,2660.670875035235
206,2298.4414699024505
207,1275.2809181432594
208,694.8200091942266
209,397.64250973945735
210,189.6164796164638
211,47.892239653109584
212,0.0
213,0.0
214,0.0
215,0.0
216,0.0
217,0.0
218,14.280837156495034
219,69.99378808287092
220,133.8721173401457
221,232.0755816893417
222,543.5008216428752
223,1033.7376447220333
224,1477.2234409522034
225,1375.7110447652303
226,1379.6155041736667
227,1327.029446241039
228,1016.9825037233833
229,807.8904556130677
230,693.2898824027751
231,637.8845721608255
232,464.9686288803878
233,296.4287171855107
234,225.43485019907396
235,80.32390190873902
236,19.291071158925657
237,0.0
238,0.0
239,0.0
240,0.0
241,0.0
242,23.731653685985517
243,111.11339092340312
244,292.0138245412295
245,593.41764299064
246,1175.2562079450852
247,1721.1326122046237
248,1566.283247895705
249,1152.5214297368655
250,1242.6445996417938
251,1409.5677089260425
252,1658.7551778508698
253,1689.816499575025
254,1665.2881857499735
255,1722.5431232859444
256,1397.3043272642626
257,873.2132188609535
258,552.3143192878165
259,238.73157839025365
260,60.929579309043284
261,0.0
262,0.0
263,0.0
264,0.0
265,0.0
266,54.32021961756225
267,179.94346295441912
268,333.0039497536345
269,656.0090027051455
270,936.9740749495813
271,1278.8779933227072
272,1548.41283750548
273,1631.4109900384321
274,1603.1704529838216
275,1522.7097640417333
276,1447.7291854748
277,1270.7070464217495
278,1217.763854484222
279,1002.074640396594
280,587.9910187253822
281,332.20878225606407
282,188.68925315750434
283,65.91372417589788
284,7.860979363520966
285,0.0
286,0.0
287,0.0
288,0.0
289,0.0
290,63.10661061308519
291,195.5505495783981
292,362.31560208710675
293,683.475736714815
294,1155.0417441508196
295,1405.1843993516902
296,1677.2157770437743
297,2069.5247030568958
298,2211.0910155855167
299,1950.6898128962039
300,1689.3659738158087
301,1567.4943209774065
302,1477.888504513128
303,1253.7889348607935
304,896.3176609316027
305,577.4758802203091
306,362.4653939875109
307,162.12821349241358
308,34.723523323753405
309,0.0
310,0.0
311,0.0
312,0.0
313,1.3035360599649597
314,62.2993021443529
315,218.69216256886114
316,453.7562359809859
317,825.8218840124081
318,1256.0148945275816
319,1808.2982301958546
320,2328.0891302279156
321,2478.2222341937863
322,2511.7300386210613
323,2231.222910619021
324,1938.6408701175515
325,1546.982590535539
326,1112.6072409995313
327,771.7287971677075
328,572.1124270978922
329,331.3595583338894
330,167.72182432297657
331,58.618624753513735
332,6.928997658051141
333,0.0
334,0.0
335,0.0
336,0.0
337,0.40875115113656596
338,18.043802483763486
339,76.51093011673127
340,214.05611039165194
341,433.98745863191897
342,711.398291044286
343,902.5972127707568
344,1090.770903138841
345,1200.9270329788978
346,1334.5187752705542
347,1393.266056939122
348,1288.888287202118
349,1163.2399824374831
350,1063.3650170798946
351,979.318222591955
352,701.2308705205546
353,430.17941543149055
354,257.07185409264974
355,104.41458630231647
356,15.898693407206709
357,0.0
358,0.0
359,0.0
360,0.0
361,3.729899580508684
362,40.61881445186154
363,162.40627344580832
364,306.8225139879908
