,0
0,0.0
1,0.0
2,0.0
3,72.91061334830837
4,356.09707059203754
5,974.1042723687096
6,1910.8738992263477
7,2904.8325279903047
8,3192.605017377654
9,3286.1625910285425
10,3325.7264316224655
11,3056.955798973807
12,2380.3349896084983
13,2257.399882803093
14,2115.4641042464104
15,1717.4742506144835
16,1033.6187932920254
17,604.311166256136
18,259.7156370686642
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,154.46707051271235
28,637.3254980874698
29,1097.2271847486672
30,1981.5234139410431
31,3035.590830567146
32,3779.8034300563777
33,4337.504652642706
34,4053.6225344749887
35,4292.575057731495
36,4091.922993065058
37,3580.8129741424314
38,3224.840298630529
39,2662.157190398012
40,1877.0723432466136
41,884.8810763684488
42,449.9635138815549
43,108.94792698908378
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,222.0710745397116
52,676.7421004583763
53,1579.5968825077668
54,2883.709855179026
55,3913.682333166007
56,4645.604659592759
57,5114.072839452685
58,4906.6889611211545
59,4729.783229067538
60,4262.568479767692
61,3662.8582977969854
62,2821.4094655145527
63,2169.3678785083375
64,1293.2731520814448
65,738.3053585982798
66,476.36199180868357
67,147.66571540374193
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,125.92889271048773
76,495.6435125558871
77,1411.326108399509
78,2772.0129197386977
79,3845.8116228144395
80,4394.992427707716
81,4048.253272316425
82,4093.8897880032505
83,3819.1716520506216
84,3464.3188833382255
85,3452.1618554643205
86,3456.3473689216444
87,2903.3838776168254
88,1580.3281324749623
89,807.247517169211
90,346.25424212087
91,127.12736030634358
92,0.0
93,0.0
94,0.0
95,0.0
96,0.0
97,0.0
98,0.0
99,276.8031947622414
100,626.1963551017245
101,1545.6048941096399
102,2789.763820944007
103,3653.2381840991807
104,4503.820475473475
105,4817.066806382112
106,5017.647592275791
107,5198.285131181399
108,4855.159834083979
109,4427.433750007738
110,3681.881355277926
111,2981.6943457890643
112,1859.9838555827346
113,1049.391480715724
114,520.0209006436315
115,200.16194260884154
116,0.0
117,0.0
118,0.0
119,0.0
120,0.0
121,0.0
122,114.56514567727965
123,269.92376716055
124,689.4699141756033
125,1754.932148785067
126,2910.1336112726976
127,3815.2527907739554
128,4053.0231809613515
129,4220.565646080352
130,4246.534104903532
131,3933.750499253502
132,3755.741596003622
133,3758.741546981993
134,3514.8789918783414
135,2604.2705958665256
136,1653.0672153902615
137,990.290041918816
138,537.5062557438778
139,234.60479078131772
140,0.0
141,0.0
142,0.0
143,0.0
144,0.0
145,0.0
146,116.23741194004586
147,269.82600094000605
148,711.1561978468808
149,1796.2762918568512
150,3033.2764276639714
151,4099.655777602949
152,4784.4009704073915
153,4710.998967684583
154,4638.596640558468
155,4598.554420191047
156,4175.200715535784
157,3882.0872414975634
158,3238.123840573079
159,2508.7867237328182
160,1620.1232487176576
161,1032.6734375032192
162,517.3063564300132
163,177.56999104558966
164,0.0
165,0.0
166,0.0
167,0.0
168,0.0
169,0.0
170,12.36888458394714
171,60.06207813124432
172,128.2961314187773
173,238.64462106510345
174,345.49622559250173
175,529.9237961469977
176,633.5186496370237
177,743.5701728879473
178,870.4867804257011
179,1251.2671162047404
180,1840.8480191807364
181,2001.0444978599387
182,1626.6286640535925
183,1602.4935087094864
184,1151.3038443060768
185,734.8291282137094
186,315.582414187785
187,125.11690598643833
188,0.0
189,0.0
190,0.0
191,0.0
192,0.0
193,0.0
194,32.81464390575811
195,128.13811288231383
196,318.65674559931097
197,573.2232485645957
198,1335.7527424614811
199,2090.1963815119493
200,1776.8438181537051
201,2246.5952921005432
202,3041.9899868195016
203,2400.304247118419
204,2578.0331954218154
205,2728.818742488068
206,2228.037917520088
207,1179.3347454610275
208,468.39519790177604
209,326.9217774343082
210,200.4002112441648
211,33.889442068890794
212,0.0
213,0.0
214,0.0
215,0.0
216,0.0
217,0.0
218,19.958117249566314
219,77.13329160393754
220,171.66520775238104
221,241.34937185159015
222,619.1200074077615
223,1251.1640194916085
224,1443.5553085793217
225,1311.6672923864382
226,1255.896057323568
227,1325.024523229538
228,1062.9894102947806
229,805.3274512175562
230,667.2287174865176
231,591.0210252699744
232,444.2710283050133
233,265.5698555382467
234,202.4176211756827
235,37.262920861706455
236,4.924555457775917
237,0.0
238,0.0
239,0.0
240,0.0
241,0.0
242,13.203813735794576
243,96.92708744243707
244,302.8911241819905
245,596.3724435149521
246,1295.718883694749
247,1774.2594639196905
248,1712.2761981972722
249,834.7898875417593
250,1124.6882548341905
251,1257.907155391328
252,1566.900230931871
253,1445.8510313797858
254,1503.5313199487757
255,1573.3638709108877
256,1374.9329288706992
257,871.0928975583489
258,522.7275417654231
259,222.5973048925528
260,61.78165300481258
261,0.0
262,0.0
263,0.0
264,0.0
265,0.0
266,49.04042193300087
267,170.23269646476382
268,361.19505384359695
269,650.1783060413377
270,1065.8874006201208
271,1500.6664570630287
272,1772.8010397695957
273,1846.4846845819009
274,1881.6561874029617
275,1897.650279931963
276,1917.6402110218949
277,1504.1033441642662
278,1504.0963635352828
279,1184.6821423516649
280,719.1819939029419
281,340.9375352617237
282,188.3928075813926
283,58.95412266815084
284,4.645866817637732
285,0.0
286,0.0
287,0.0
288,0.0
289,0.0
290,47.882606711323724
291,181.9138838371657
292,401.38291817503284
293,698.1605830788553
294,1243.910241485445
295,1414.2886964447505
296,1832.8148976612015
297,2098.8132234066666
298,2288.6347266527555
299,2260.76218485412
300,1716.9071076797188
301,1558.3969286923332
302,1457.0947120209016
303,1191.7803893165685
304,813.5405067488073
305,534.4174978018473
306,337.00191446456046
307,156.25930792736247
308,27.435577406493433
309,0.0
310,0.0
311,0.0
312,0.0
313,0.0
314,58.84810770486813
315,225.76066432654125
316,473.92501888723916
317,777.278291702384
318,1282.8230909095398
319,1925.7717731524542
320,2586.488712145946
321,2623.2918137660354
322,2533.205329076024
323,2192.4257356411595
324,1760.6191296165402
325,1354.8301162057
326,1144.5860624318566
327,731.5514478389656
328,614.097265745113
329,332.5369999918395
330,176.85532177797845
331,91.616029274403
332,14.983478582321332
333,0.0
334,0.0
335,0.0
336,0.0
337,0.0
338,25.232883006804027
339,82.46961996817026
340,232.40630874615908
341,431.80132104788015
342,700.191438422914
343,931.6474481458193
344,1143.282164730752
345,1153.0647786787897
346,1327.3806947567612
347,1360.2071814419203
348,1193.329624016579
349,1106.2589755438426
350,1096.716281615291
351,1046.0066186221015
352,728.5753651704306
353,456.2800218256431
354,286.2519329624043
355,116.57729032765573
356,26.040611418621136
357,0.0
358,0.0
359,0.0
360,0.0
361,0.0
362,83.89178210732274
363,198.86463187364538
364,386.04356161885977
365,526.6828684169349
366,818.3904089965705
367,1170.0412050626453
368,1447.4452734423169
369,1697.6166070569739
370,1780.0625770552979
