id,prediction
0,0.0
1,0.0
2,0.0
3,56.010290463592554
4,326.06345646554126
5,907.0935283614457
6,1850.260064003887
7,2594.999494863226
8,2701.7087194237574
9,2835.198572959991
10,2814.7616151505977
11,2740.9510872927062
12,2399.03896397563
13,2366.3336874831703
14,2172.8352218564546
15,1627.7164992188202
16,1091.580988065278
17,621.3686858755901
18,259.20624087899824
19,16.46369074622108
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,152.30061099684772
28,584.8104521114913
29,1227.992641138417
30,2040.2653982155298
31,2953.1893373746166
32,3736.715361095022
33,4202.944490865617
34,4023.976391765465
35,4008.6886719539725
36,3821.9977775534753
37,3632.781376885137
38,3340.318949142318
39,2597.8114233575857
40,1673.9109476872918
41,866.143745378412
42,403.22400500077043
43,85.33620706993499
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,23.843799298423733
51,219.1803514661366
52,651.6079494038478
53,1553.6464196093377
54,2680.7219789778483
55,3684.1765822507223
56,4380.142326007209
57,4839.4483181773
58,4729.776846490554
59,4495.542019338386
60,4237.59381851536
61,3679.88112765876
62,2762.256528311033
63,2032.1085863173323
64,1356.262003474636
65,708.3463306033881
66,348.798219495641
67,107.75242402408067
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,20.655123947267356
75,127.74730769657374
76,487.1169508581222
77,1371.0139471167624
78,2721.340515004126
79,3791.81176701951
80,4158.180360272039
81,3856.073792642463
82,3959.54243815046
83,3729.467945235361
84,3528.919749752938
85,3627.4357518396578
86,3356.5373844332157
87,2628.749932640158
88,1652.6273798182285
89,789.2849059984032
90,326.8305663364669
91,123.523198734954
92,9.914907804841729
93,0.0
94,0.0
95,0.0
96,0.0
97,0.0
98,53.01400008838223
99,266.72119323649844
100,659.0194921370737
101,1446.803924842097
102,2678.6234876940075
103,3581.6553051534406
104,4369.096902679096
105,4761.228633507811
106,4933.431081547219
107,4891.017665500808
108,4586.671119334814
109,4207.627157379833
110,3542.184036331277
111,2767.8535089850047
112,1763.926815935087
113,1015.0270547196128
114,476.1253885934302
115,178.2208335448162
116,11.24672554536963
117,0.0
118,0.0
119,0.0
120,0.0
121,0.0
122,62.386132375491336
123,276.41380949865805
124,765.063081078588
125,1691.273156037714
126,2691.2993673432607
127,3628.923640633648
128,3941.149694265096
129,4078.285846825871
130,4041.3422677484646
131,3818.658003773718
132,3669.9447774455043
133,3632.17283474157
134,3215.4975910993685
135,2466.046997737218
136,1696.898138551702
137,971.0958378694471
138,507.62701919752664
139,185.06542801040965
140,14.98006348376366
141,0.0
142,0.0
143,0.0
144,0.0
145,0.0
146,69.36945345618979
147,282.0611977639768
148,757.3714322987072
149,1702.9041647147712
150,2829.84618249696
151,3824.972914223363
152,4412.519501438681
153,4511.8459291250465
154,4554.255027596969
155,4362.041837007285
156,4061.382025536672
157,3772.299100432885
158,3133.3354473159125
159,2365.4272765081273
160,1621.475875218215
161,885.3678081917587
162,421.65827812022667
163,153.4939054714795
164,4.088992094899317
165,0.0
166,0.0
167,0.0
168,0.0
169,0.0
170,4.523194844820697
171,59.445522486751464
172,142.99825969647185
173,225.22882332649291
174,325.35040012481306
175,461.6645606524858
176,601.9832709923825
177,707.967696006264
178,886.7987520796531
179,1262.1899716126097
180,1705.4013683600751
181,1879.5921859512946
182,1829.592188508349
183,1653.3535594151288
184,1207.3503549226928
185,647.3730882310172
186,344.9682330938817
187,145.6222768997198
188,21.92124379498246
189,0.0
190,0.0
191,0.0
192,0.0
193,0.0
194,44.613618448429186
195,148.51843375901854
196,341.05011155307096
197,639.3906412372181
198,1319.2096615694466
199,1972.9351426658611
200,1805.1326257967532
201,2107.444804502448
202,2531.8859866522403
203,2092.7441217500514
204,2351.6528407308033
205,2657.624231455427
206,2294.528872784104
207,1244.2026421210528
208,695.1503336575457
209,401.9659661801301
210,194.9284742101203
211,56.34397310650487
212,7.75504242907821
213,0.0
214,0.0
215,0.0
216,0.0
217,0.0
218,13.648931451370212
219,69.77207170510509
220,147.53800158342457
221,229.60147367455693
222,498.53175940355885
223,1049.1963510255446
224,1425.6178474525443
225,1353.033544452191
226,1345.8142141473538
227,1246.3625097192034
228,939.279152783795
229,774.4625747085221
230,681.4444520827568
231,604.2054539704426
232,470.55074062602307
233,320.31566271197136
234,241.35148922081112
235,90.73713782103755
236,18.91213373805041
237,0.0
238,0.0
239,0.0
240,0.0
241,0.0
242,20.106465778875915
243,111.56680477443966
244,314.18442913876095
245,647.3224485018399
246,1163.2870934088535
247,1689.2873415520437
248,1575.2581962441816
249,1144.8557214176037
250,1332.6473082038565
251,1375.5997683523058
252,1684.4723570884362
253,1690.3075751139793
254,1706.4977990135847
255,1744.2805616928097
256,1382.1121598937696
257,852.8551636988938
258,551.9613825409232
259,255.16026586677356
260,60.715745589772204
261,0.0
262,0.0
263,0.0
264,0.0
265,0.0
266,64.19486884095414
267,178.01300124573922
268,357.4950197198985
269,640.3019412136873
270,963.1252422915622
271,1312.8042697963247
272,1485.1056900230399
273,1551.3787669387273
274,1629.0321123428494
275,1530.3213309207174
276,1429.4974749097375
277,1280.3202537599695
278,1193.6554559769245
279,956.2311035797374
280,566.4675731847203
281,338.1441284991981
282,187.3564456655591
283,50.1355428441507
284,5.757461429009219
285,0.0
286,0.0
287,0.0
288,0.0
289,0.0
290,64.22370177773563
291,201.6455539368117
292,378.3026670320233
293,682.3721413939323
294,1180.2437037583265
295,1436.1513749339426
296,1668.3077381214614
297,2038.88771716949
298,2124.4815055649146
299,1976.3023575609666
300,1631.8372726518267
301,1503.0138854503364
302,1451.0956565248562
303,1239.1149323317484
304,898.908777841092
305,586.8143924649054
306,351.31027194691325
307,163.76936694868786
308,32.7625825221224
309,0.0
310,0.0
311,0.0
312,0.0
313,0.0
314,66.62851576234796
315,209.79356991992418
316,474.2730873047388
317,800.943138796618
318,1270.7745145320184
319,1789.2179110794816
320,2274.5372140466534
321,2459.8944679898154
322,2428.4817668991022
323,2190.9038549519014
324,1938.436547435279
325,1523.1345319260006
326,1112.0241137456521
327,757.6765620266211
328,591.7495910017818
329,346.5677453373457
330,178.0475010513927
331,68.29211972788012
332,5.075267503132123
333,0.0
334,0.0
335,0.0
336,0.0
337,1.7098511278821797
338,21.39425760505915
339,86.89519753569789
340,227.41918837735406
341,441.6160436336122
342,699.68355565518
343,886.867888951576
344,1060.0696013330305
345,1214.948634606651
346,1314.1937754568696
347,1317.2877488460715
348,1243.0478913123045
349,1141.2308902162574
350,1075.7206087658897
351,984.5155585432748
352,711.748617829754
353,451.5675953347482
354,256.64032599717115
355,105.93915240043083
356,19.803284651491545
357,0.0
358,0.0
359,0.0
360,0.0
361,3.3135356511627774
362,48.377405240801586
363,165.52137083958496
364,322.48880988761545
365,497.48814802563993
366,742.1999671895798
