id,prediction
0,0.0
1,0.0
2,0.0
3,143.39327529724247
4,650.268488045649
5,1627.0106314351237
6,3937.2302837914754
7,7264.526528898219
8,6743.585862947749
9,6665.018567245288
10,6603.338333193076
11,6080.770919772836
12,4914.521901487573
13,6043.15552720535
14,5779.194410477501
15,3089.624589422191
16,1847.9653380416087
17,1268.5745096370335
18,582.1353920061164
19,51.3589895299782
20,3.3767502642867067
21,0.9769979039687116
22,2.5348233779497678
23,0.0
24,0.0
25,0.0
26,6.982016912150364
27,379.8080405524598
28,1763.642702061962
29,2821.411833271418
30,3762.053161034592
31,6446.753642668465
32,7256.523699587374
33,7750.52453927525
34,8155.128783421948
35,7837.6578067651635
36,7164.117023570394
37,7024.013501147229
38,6481.73091146737
39,5224.729533475652
40,3498.3777724945003
41,2249.1347502281283
42,1103.608737770909
43,187.27339383818415
44,127.10442194556288
45,88.2012418975565
46,22.611052230240077
47,2.315473988983633
48,0.0
49,4.419369789650433
50,111.13844750736627
51,1454.8277463570873
52,2481.301424696653
53,4172.038584405809
54,5425.321935646908
55,7620.113784677142
56,9093.50575092073
57,8608.263012163183
58,8386.9451063624
59,8569.132936870203
60,7712.019546242958
61,8331.425824288097
62,7593.323825790248
63,4992.321211501647
64,3175.4613058502478
65,2127.7385959030707
66,1094.747615801581
67,417.4538244050631
68,32.8549988693369
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,58.53757601668568
75,428.7715882534159
76,1398.902330657269
77,2831.2203661337703
78,4933.108627298067
79,7524.588383175177
80,8238.310074036499
81,7580.6882604765415
82,7471.472772851572
83,7257.896661197284
84,7450.688546676871
85,7008.907323866273
86,7569.185308176838
87,5736.284059825707
88,3552.0754134072185
89,2323.468506007208
90,1164.2857646346026
91,573.491830101766
92,39.36198996090393
93,10.619913507841689
94,3.6498097175824777
95,21.854269690284934
96,26.423686322858234
97,34.628937505389274
98,193.3410744148356
99,1041.824106085181
100,1817.9987797576634
101,2881.785018400173
102,4597.698583417428
103,6480.825854011148
104,8967.03493146228
105,8612.03097201242
106,8370.089572316336
107,8491.316325535243
108,8741.46008057184
109,8675.74734236235
110,8659.058449668008
111,5826.837792823488
112,3517.9172593253384
113,1847.7624312803239
114,1319.004898827561
115,599.0207658399156
116,110.49395583839937
117,29.92102000960989
118,40.41650532211903
119,22.860174130892418
120,6.290257616891602
121,29.949964963627075
122,380.5100572817332
123,1407.3692322201791
124,2462.8244091921238
125,4212.10306867027
126,4827.949052415425
127,6711.640846541639
128,8156.8542870020665
129,6914.85549618779
130,6809.015946444619
131,5951.045454639771
132,6142.190195168182
133,6876.247025199834
134,8492.932453853575
135,5091.126826706782
136,3352.825485954694
137,2033.1112125234454
138,1699.2079916568648
139,716.0022086161563
140,85.26059293460959
141,10.852570649419494
142,22.605845456342344
143,8.195316417262656
144,30.222064162380004
145,59.565014843716014
146,432.68139676919657
147,1526.8650517727542
148,2873.3479149836517
149,4502.397740295658
150,5781.991077857574
151,7953.904276102829
152,9178.290658657577
153,8643.630841320957
154,8825.53375130144
155,8451.717230859807
156,8327.507770109449
157,8032.767681661983
158,8828.664298276357
159,5346.95700264674
160,3578.633244551658
161,2042.4491100340394
162,1199.4784626228898
163,450.2583623951589
164,56.06263019261376
165,23.220243396611302
166,4.041688943708017
167,0.0
168,13.568056031571045
169,22.867056211331324
170,64.51954451977721
171,368.1629205600198
172,497.5549586613848
173,684.2344377761452
174,1451.3710281409926
175,1704.24261307906
176,2040.4481794566473
177,2145.6402148903003
178,2203.665130157366
179,2555.989870283172
180,2989.4304033013696
181,4480.7785401402825
182,4502.364922233411
183,4885.977651707764
184,3178.5364803619614
185,1641.3255367121017
186,969.0123985680997
187,433.95054405467977
188,56.19191027341041
189,0.0
190,0.0
191,0.6414070516940902
192,0.0
193,2.7271834158366604
194,183.34765421294242
195,414.3371936976364
196,715.6868943084489
197,1532.749633500842
198,2682.938506755447
199,3923.8621367151013
200,5435.525551417119
201,5754.51897923636
202,6088.6887236109005
203,5901.685118538389
204,6217.088899913661
205,6137.011066736179
206,6097.409436165064
207,4356.603698730971
208,1912.3017507095349
209,851.9310047848398
210,621.1219690428165
211,210.86821886807064
212,28.870784770764722
213,5.303664613290772
214,1.62489368195036
215,0.0
216,0.0
217,1.5368528905389642
218,78.37539350559729
219,398.7143054290132
220,306.83672314030485
221,530.0075905345269
222,1633.8788510190093
223,2446.443276198926
224,3666.125913039712
225,2899.7291200937552
226,3073.348244514419
227,2908.453731682869
228,2729.045239525578
229,2581.687621702845
230,2190.152530337687
231,2024.4310596034231
232,1452.4953127601611
233,1051.6704269687352
234,839.0121632358439
235,269.1139743044118
236,31.45641927532396
237,10.458629120441186
238,5.095806375458657
239,6.4780281497300045
240,11.80153647596939
241,0.0
242,60.8383514444639
243,228.96889139277388
244,633.3561332538723
245,1642.8426136212613
246,2271.556623439758
247,4042.0198218737
248,4783.161209901544
249,3144.350264827387
250,3340.0965097515386
251,4221.600543941901
252,4855.190737711001
253,4189.860283887537
254,3637.457577765242
255,4254.415451641657
256,2803.4811525537752
257,1596.3615278441812
258,1173.8157378113197
259,347.90716709781003
260,132.6413772421037
261,5.0221387472138135
262,1.7375672063984726
263,2.0364897048257697
264,2.128820739765119
265,14.73175906202115
266,171.23592547154243
267,435.0497941250259
268,1000.3955390606695
269,1933.1870452278188
270,2872.959417289758
271,4081.4249575144236
272,2888.77178526916
273,3076.3799097844862
274,3268.3611751126123
275,3674.8765054666974
276,3718.9156697960916
277,3576.4816657845095
278,4092.9502240782986
279,3969.9306368919806
280,2139.3642896454253
281,1201.148441730293
282,620.2693073443471
283,230.86305912426056
284,68.2226596372114
285,10.145358408001686
286,0.0
287,5.938011791512627
288,0.0
289,19.56413109039921
290,358.61797591274177
291,564.0348886035966
292,1065.3726878336454
293,2032.8329163642284
294,3925.4233815706566
295,3364.746698730898
296,2920.316670657137
297,4361.582539495254
298,3489.922771235866
299,3199.3971629015928
300,2463.769438806926
301,2420.3385257249906
302,2289.943086428679
303,2192.7344973365075
304,1946.2909902228616
305,1377.2816838716456
306,986.5427472703774
307,323.88458469092615
308,120.79780212201389
309,4.212255188385315
310,3.0328820907004626
311,0.0
312,8.002009089636097
313,17.701195666926633
314,206.19264205455067
315,704.4978919633271
316,1429.6580244190757
317,2464.5352744479596
318,3960.007570132666
319,5058.625731272233
320,5571.971468013505
321,4850.15012226236
322,4742.38617872463
323,4646.210786728043
324,3784.5074905793226
325,3370.553866731712
326,3228.16389892654
327,2368.11896283231
328,1803.2487582682559
329,943.4626595003277
330,442.77818548197706
331,279.73241533231993
332,91.31896539916167
333,9.095847906551306
334,2.2074373031333456
335,0.0
336,5.16486847400691
337,12.651446398788417
338,169.59795221381137
339,392.4329602529479
340,570.729794466954
341,954.5340826355575
342,1730.0181684863285
343,1894.4906408652878
