,0
0,0.0
1,0.0
2,0.0
3,0.0
4,344.22653647917997
5,883.0413871461507
6,1972.3956300923953
7,3027.2860212229193
8,3041.4236379633376
9,3071.1959111894303
10,3026.8480786526015
11,2818.059267473402
12,2424.3908670515248
13,2379.9618011176085
14,2201.6277134601187
15,1679.1553838636341
16,1038.020274232112
17,695.068056767288
18,265.6124868422458
19,21.314666815412362
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,669.500344690729
29,1247.0633007930871
30,1977.9100341267863
31,3003.0984259647817
32,3880.0374231205874
33,4133.9418681555335
34,4200.258313096863
35,4137.306558659584
36,4029.265358339923
37,3819.3767239333833
38,3581.6863709368326
39,2941.1734466557264
40,1809.6705422509735
41,954.5283303959699
42,459.73698833045705
43,86.94590936625211
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,253.5115521756679
52,708.822673853424
53,1734.4960914078065
54,2881.9297151527912
55,3940.3796202221124
56,4695.041394972827
57,4989.9241314082465
58,5052.911224795325
59,4640.391819026275
60,4250.189837189527
61,4092.6894286419747
62,3003.5399819933873
63,1991.6982731707276
64,1297.6487071952458
65,887.3937674782802
66,462.2902086155582
67,154.54082680750687
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,148.92618700234516
76,528.9286876062926
77,1564.3330134994349
78,2871.3640457842807
79,3984.269554212704
80,4450.775657808961
81,3971.810710681128
82,3728.8695573687896
83,3790.5503446957564
84,3423.990387981445
85,3610.6653151744645
86,3430.7949437874436
87,2974.7008138337637
88,1859.037566983876
89,814.4023585954751
90,370.74028507129543
91,105.3694605264719
92,0.0
93,0.0
94,0.0
95,0.0
96,0.0
97,0.0
98,0.0
99,268.30736250534835
100,718.1658011275314
101,1488.2476044794685
102,2749.0950326184875
103,3757.0906193832247
104,4615.343040412353
105,4886.203226818163
106,5073.171845783882
107,5091.319946758434
108,4893.263449959209
109,4470.820357745
110,3739.6244827930145
111,2827.9011005530283
112,1768.3000599267198
113,1070.1349105708532
114,511.3245850652888
115,239.36844433545903
116,49.394567611930675
117,0.0
118,0.0
119,0.0
120,0.0
121,0.0
122,0.0
123,304.27614826684214
124,876.9079774514913
125,1775.5553903358
126,2968.3094233015904
127,3839.334395542742
128,4190.950274055665
129,4168.637289645625
130,4018.041603337001
131,3915.230521290109
132,3793.2462647817747
133,3731.765229175401
134,3343.5925877933832
135,2673.5445416493744
136,1732.459682661816
137,1005.0303273504443
138,599.9193273953719
139,225.25745192286232
140,51.37957465122452
141,0.0
142,0.0
143,0.0
144,0.0
145,0.0
146,0.0
147,310.9463388534639
148,880.2480136499651
149,1842.2475314536468
150,3012.996998648311
151,3982.9592556258035
152,4753.791647207447
153,4770.839210396258
154,4469.003909272705
155,4415.438881209843
156,4185.733599579943
157,3901.544785034932
158,3394.3666250293304
159,2429.6999963891512
160,1632.3950649115052
161,853.4100792521403
162,503.0230036571473
163,190.6017016951031
164,0.0
165,0.0
166,0.0
167,0.0
168,0.0
169,0.0
170,0.0
171,55.637970422239235
172,106.26678978417328
173,171.1501985651301
174,273.4029766824483
175,399.0853021404126
176,558.4247420058448
177,690.4576919473749
178,792.6236593044055
179,1338.5228714651928
180,1619.1904636488605
181,1905.6309105056105
182,1895.166426755942
183,1755.62056576013
184,1279.5261349541556
185,695.3203517864972
186,325.58199286339436
187,116.52691803740541
188,23.063370438891543
189,0.0
190,0.0
191,0.0
192,0.0
193,0.0
194,0.0
195,141.80310249214548
196,337.06120145639545
197,643.5700495023365
198,1344.3718186188237
199,2099.6075562549795
200,1861.045486693743
201,2342.2134781929267
202,2782.1389109702523
203,2156.875153236317
204,2704.8807365145008
205,2778.2832341389058
206,2352.948707672535
207,1322.0372975004977
208,762.3787981519672
209,359.7494105666331
210,169.89905449034563
211,44.04620445741592
212,5.426078044089756
213,0.0
214,0.0
215,0.0
216,0.0
217,0.0
218,0.0
219,64.44372026508552
220,133.6707789382825
221,227.56096593294086
222,547.4614953039392
223,1095.9997822619423
224,1522.0950487317323
225,1366.3220747728844
226,1444.7297573043672
227,1311.6692140503158
228,1091.0460805290702
229,900.616549084399
230,760.9650160247811
231,642.8700115453252
232,418.8723798047046
233,306.58982952508825
234,245.48142017691703
235,45.949132057782336
236,16.4236588410645
237,0.0
238,0.0
239,0.0
240,0.0
241,0.0
242,0.0
243,107.50203160962579
244,293.8239147493399
245,619.5427039435324
246,1337.1792654328638
247,2005.4310878012416
248,1515.9429643462095
249,1174.7615228730979
250,1134.320133765421
251,1180.85906404828
252,1566.42455079836
253,1602.2613170712907
254,1576.9314946385307
255,1801.8672602397774
256,1478.301747666689
257,934.3012169361327
258,527.2696358342424
259,268.7080889014007
260,79.98280028411283
261,0.0
262,0.0
263,0.0
264,0.0
265,0.0
266,0.0
267,151.84363612590312
268,358.0594967586782
269,784.13047807935
270,977.8536080311754
271,1478.182177644807
272,1761.1174111644027
273,1686.9278982481576
274,1790.6014028422812
275,1674.0555683306081
276,1660.209073564339
277,1413.9830827338494
278,1332.7389781586398
279,1187.7975233040563
280,781.3543146566739
281,353.6040311002249
282,226.84788228391244
283,54.04143853741513
284,1.6559731459139146
285,0.0
286,0.0
287,0.0
288,0.0
289,0.0
290,61.78092229777681
291,155.10528305277484
292,347.0892579301244
293,755.4673722488756
294,1142.4792051087709
295,1474.3691378632398
296,1637.250447369851
297,1994.2576568047284
298,2224.7162820962094
299,2014.8708294434698
300,1699.4513057984934
301,1534.5654034356207
302,1404.5030294869894
303,1156.407560368419
304,866.1960321904255
305,573.1353015138473
306,329.61197971399963
307,193.83820563567
308,39.32527897702523
309,0.0
310,0.0
311,0.0
312,0.0
313,0.0
314,55.657656151146995
315,238.42891656490218
316,446.2621304943221
317,849.6722504411663
318,1229.0592162426592
319,1931.649417523615
320,2410.3631195773505
321,2460.9363631213564
322,2332.843083212139
323,2131.8050462850306
324,1816.4413790573885
325,1347.4550679456117
326,979.8995013632403
327,705.7657093627033
328,598.7741463235493
329,355.7227264410226
330,185.42317555064005
331,76.39292083084878
332,9.646816331844018
333,0.0
334,0.0
335,0.0
336,0.0
337,0.0
338,20.236677375213226
339,96.81288706463289
340,284.0265257193561
341,486.29206443790304
342,704.4399833798102
343,958.4156312379893
344,1170.7382679292332
345,1360.3557886628228
346,1382.6038887495552
347,1411.3228183354174
348,1301.1464864079542
349,1245.1612953229499
350,1175.4778663157383
351,989.2313614413654
352,750.0486146984495
353,483.54489693486903
354,295.4469827301939
355,111.6927451682988
356,21.606965705086115
357,0.0
358,0.0
359,0.0
360,0.0
361,0.0
362,50.06316480217456
363,160.1414673557546
364,318.4966899073569
365,510.8283864925618
366,793.714080401823
367,1189.9619653592974
368,1485.425224191407
369,1684.7784353632353
370,1793.5746636834735
371,1933.0260179510005
