id,prediction
0,0.0
1,0.0
2,0.0
3,59.367389506785464
4,345.0120032184484
5,949.1471904253241
6,1889.7419388973294
7,2630.049852033792
8,2781.21825670762
9,2868.0371734984815
10,2914.8478968639515
11,2781.2839559841755
12,2450.764081808526
13,2447.0198487399316
14,2215.0743353343323
15,1684.144725204106
16,1115.325360233627
17,630.9646490059719
18,251.30270127711984
19,13.842206389351382
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,140.36382119181596
28,594.4427113607687
29,1246.2567894912725
30,2075.5661058769233
31,2956.289253257804
32,3777.230234150924
33,4212.311087898236
34,4104.300081148931
35,3991.9449505896646
36,3857.4854014678162
37,3712.4242865230367
38,3406.00152988717
39,2640.3271234031677
40,1680.8478683093347
41,830.7114580297122
42,396.2022573781255
43,98.53456911120611
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,21.498598672966725
51,220.47390758830514
52,655.1409776747297
53,1541.1875278638774
54,2739.370763537688
55,3709.119020174229
56,4422.5986680839305
57,4888.785709217938
58,4774.862486393821
59,4527.2562370525075
60,4272.303291283327
61,3711.5620201291713
62,2768.3266059311286
63,2003.5893385418747
64,1348.9365855975977
65,735.4176472688804
66,350.7499385451624
67,114.60423556374872
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,14.415836538324584
75,143.68622255032804
76,491.02278878696956
77,1426.2700845196157
78,2815.8553381320976
79,3841.204900669259
80,4203.837680830825
81,3849.7857757491206
82,3980.346872635076
83,3699.317368872629
84,3494.1609246239254
85,3631.219348218323
86,3365.178179218941
87,2637.6400809360193
88,1692.6628869730505
89,739.2070165944125
90,330.99707055323466
91,106.84856911856541
92,0.0
93,0.0
94,0.0
95,0.0
96,0.0
97,0.0
98,47.531565180505545
99,251.22516305944274
100,643.2939229410237
101,1463.5458778383734
102,2643.6994835289875
103,3604.62152003839
104,4388.634808344881
105,4786.559181663249
106,4950.817707442223
107,4874.614598791974
108,4625.367047930459
109,4253.797819849211
110,3567.9338865715877
111,2741.811950623798
112,1770.2843455529894
113,997.4191328806646
114,460.39187639411097
115,185.36772685214672
116,5.582146912221925
117,0.0
118,0.0
119,0.0
120,0.0
121,0.0
122,65.22504248601398
123,277.3846998005409
124,760.1037375637897
125,1730.0496461339244
126,2713.7253127568288
127,3714.086999607794
128,3945.9970689890756
129,4104.567540188999
130,4073.9333466036155
131,3816.3691802948583
132,3727.299458833089
133,3648.817381919726
134,3211.1186902234663
135,2446.000955958272
136,1721.2304070850444
137,947.1193835390045
138,483.44856490851066
139,189.21477888434598
140,20.750418255814363
141,0.0
142,0.0
143,0.0
144,0.0
145,0.0
146,61.229979574692265
147,280.13142218121396
148,760.5380195883545
149,1727.908335274844
150,2908.0634069871962
151,3871.855194014699
152,4434.320737379927
153,4556.096095326187
154,4541.7705987493455
155,4363.518296234876
156,4037.5922908282287
157,3711.9457345375927
158,3113.262539248262
159,2343.070031403007
160,1587.0883048548687
161,880.7262706073658
162,407.2212866470054
163,146.77586717600084
164,0.0
165,0.0
166,0.0
167,0.0
168,0.0
169,0.0
170,6.000585491811223
171,62.501788740611694
172,125.00746889907903
173,220.9240761735781
174,304.86775538770615
175,450.27300262261264
176,586.0354482328202
177,716.5894667543175
178,869.2932018316795
179,1303.0802843170989
180,1729.2331207893694
181,1837.8756561794153
182,1797.42954736229
183,1692.718705383455
184,1195.9110687223072
185,637.6034958747649
186,338.6789791952685
187,130.32740463654304
188,11.888316926749908
189,0.0
190,0.0
191,0.0
192,0.0
193,0.0
194,48.39504667996629
195,162.53836904442983
196,342.3470631272572
197,640.4013590088997
198,1296.10721479697
199,2051.046182704335
200,1813.0319712039643
201,2133.826401522298
202,2623.219304214171
203,2204.0415428983683
204,2463.3699803852164
205,2698.280107820265
206,2318.310158482254
207,1304.3258994853006
208,726.1790133728719
209,405.82681070947297
210,190.11670641714963
211,52.52889899674201
212,10.862792427701393
213,0.0
214,0.0
215,0.0
216,0.0
217,0.0
218,9.786113079435959
219,67.46997622254462
220,127.92454478099927
221,218.7200871415041
222,524.715618817154
223,1029.0058581222577
224,1418.4016278156334
225,1355.6134399626
226,1370.272784782447
227,1283.0575857094361
228,990.9680882344591
229,781.1954635557726
230,694.4762781498835
231,617.3996957913913
232,470.7681160386756
233,311.9834851266524
234,227.77974874238285
235,80.53396891536279
236,16.57610676310617
237,0.0
238,0.0
239,0.0
240,0.0
241,0.0
242,20.159268047214535
243,101.61996904272746
244,300.6698495025315
245,626.2649495836184
246,1188.3123809220112
247,1705.7298911004045
248,1588.1046046503418
249,1157.875653401629
250,1332.6948457786636
251,1406.848188325527
252,1687.9083273201868
253,1734.7891242739295
254,1698.1018825902313
255,1751.6091949627269
256,1372.4878578523064
257,894.9478885174134
258,545.0331172881288
259,243.09764376030515
260,45.02521032769143
261,0.0
262,0.0
263,0.0
264,0.0
265,0.0
266,60.40166497602104
267,177.84702912776788
268,348.09718243505404
269,665.3791452710684
270,941.8152477840576
271,1302.4208019227008
272,1481.282386099025
273,1564.0109729241528
274,1648.6821500676162
275,1503.8543740735638
276,1446.7631401019296
277,1304.2468930742418
278,1227.5346242140777
279,967.5129198517756
280,598.401992118736
281,337.62881316738077
282,194.73791736176676
283,43.30337975099
284,0.0
285,0.0
286,0.0
287,0.0
288,0.0
289,0.0
290,60.80136204065584
291,190.56621990453596
292,362.3598615183941
293,679.2947448066265
294,1142.1224848541563
295,1431.2484688233956
296,1605.9060629720723
297,2023.4049395285156
298,2127.094365733756
299,2003.5936480194296
300,1716.2966450080387
301,1568.6454176620646
302,1466.8849120391387
303,1261.4942914592668
304,902.2271520339723
305,577.0200548870095
306,344.3620696148644
307,152.1919141078677
308,22.05969984528441
309,0.0
310,0.0
311,0.0
312,0.0
313,6.368957059114693
314,66.99084941800369
315,214.12284829490508
316,441.25554759516655
317,806.8055094576174
318,1248.439334970524
319,1828.5658002053908
320,2278.6596604392125
321,2487.6429902519403
322,2482.105360243861
323,2184.9572251609457
324,1905.7870810813838
325,1520.0843078607402
326,1094.537867046568
327,752.654047893703
328,575.0805032388139
329,336.9018671513117
330,164.31970765684505
331,71.37453476813599
332,9.172092577940903
333,0.0
334,0.0
335,0.0
336,0.0
337,0.0
338,19.66625790453438
339,86.84068713192697
340,218.72462071267714
341,433.86859797087214
342,702.706352992339
343,900.1878201363864
344,1074.446606819247
345,1209.6384532538762
346,1290.601488352215
347,1331.94260155787
348,1260.5667077093935
349,1155.572984902724
350,1097.4995432891478
351,1017.0373411260707
352,716.2154672372062
353,437.015942114893
354,250.9508941578038
355,100.67169607620956
356,12.726437940524093
357,0.0
358,0.0
359,0.0
360,0.0
361,6.431411648384176
362,47.571463760577764
363,164.60237538521594
364,320.1985667944671
365,489.3842170180844
366,726.2633616177385
367,1071.673316405757
