,0
0,0.0
1,0.0
2,0.0
3,45.63183981208206
4,329.44786884916425
5,862.1448370475438
6,2106.9244924011946
7,2827.7971628540945
8,2979.5073558470544
9,3132.512257532549
10,2866.3073064939063
11,2780.577216494627
12,2395.7350295094748
13,2429.3121173802656
14,2224.360556043693
15,1881.1826000615113
16,1352.5174233142923
17,601.3744992679955
18,240.24119699130816
19,29.08834145529931
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,193.4609801661675
28,471.54792545850034
29,1033.0913812166107
30,1985.731798072617
31,3029.897315641721
32,3652.5037925542365
33,3969.4876992667105
34,3703.280549436706
35,3842.7294697825223
36,3695.5184374256323
37,3507.7088980295634
38,3397.7591170250707
39,2575.1152484090144
40,1647.8098629804108
41,798.9947526857094
42,336.31564299440726
43,84.34806254862258
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,17.575000575924022
51,228.39684953461156
52,575.4561011104967
53,1463.75614821177
54,2683.266375714621
55,3964.019108132
56,4512.857197131355
57,4861.61950852347
58,4815.41980306061
59,4540.36804894708
60,4324.987439882402
61,3780.0352919774277
62,2944.1874776812047
63,2092.318479576491
64,1428.2734992094097
65,871.4333686563003
66,455.4407065122128
67,137.9425267508151
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,11.315674183265466
75,170.11955716857722
76,424.35301355386866
77,1366.250939616407
78,2514.8458395685616
79,3785.0886990178396
80,4108.263226251271
81,3813.70653083763
82,3552.2412686997636
83,3334.942025089868
84,3332.1733051616634
85,3391.264573563521
86,3489.6529260526745
87,2694.6975406768165
88,1572.4249452907873
89,777.1346603301939
90,332.38176216773786
91,134.0995960286853
92,0.0
93,0.0
94,0.0
95,0.0
96,0.0
97,0.0
98,34.40158327590514
99,233.0522674403163
100,621.4970234061147
101,1524.7496210694621
102,2730.716609748745
103,3734.459711471488
104,4474.055250810594
105,4600.522782911421
106,5089.153795068709
107,5200.92917514146
108,4869.271597200971
109,4300.9834618850355
110,3796.4488805041096
111,2820.4721767948713
112,1849.1903773807346
113,1071.5498440684116
114,524.21915272417
115,194.9382172160485
116,28.303570665757185
117,0.0
118,0.0
119,0.0
120,0.0
121,0.0
122,60.318758135240806
123,242.52705208125033
124,717.8241476993788
125,1597.9528443434842
126,2787.448626489396
127,3704.770747326852
128,3924.460016275556
129,3584.957295065354
130,3825.8299180455742
131,3759.8701690807006
132,3770.642657856917
133,3576.9450751453887
134,3376.590891317819
135,2383.5761521474174
136,1728.8559630722998
137,1031.542092674119
138,533.3212551257981
139,196.58601485589855
140,30.95871026812805
141,0.0
142,0.0
143,0.0
144,0.0
145,0.0
146,42.9500794325893
147,233.7630230661063
148,700.6299600756716
149,1615.1285690188295
150,2945.1693942426878
151,3981.8028825128436
152,4583.1981962932805
153,4538.259201846542
154,4243.546831219828
155,4153.983907160908
156,4014.077698375861
157,3633.5291735131586
158,3199.2557263355043
159,2390.1872125310483
160,1707.9185247837183
161,1025.9857377694395
162,488.2379506405517
163,175.94505372064103
164,21.226004382740566
165,0.0
166,0.0
167,0.0
168,0.0
169,0.0
170,7.8285604381712535
171,37.90705302646888
172,132.668469386347
173,175.7989872144717
174,202.7788798862901
175,423.3294062504869
176,511.1976730562586
177,600.1438778583475
178,766.4203161600167
179,1339.7616884126494
180,1651.1668119299368
181,1976.9190467342214
182,1971.8760923985135
183,1718.5768197043858
184,1253.5185435009425
185,635.5436721715015
186,327.2172584681025
187,152.43778120577483
188,5.800603183564879
189,0.0
190,0.0
191,0.0
192,0.0
193,0.0
194,25.398780466422867
195,155.4478655966416
196,315.31661389078846
197,588.7660524397874
198,1409.6799572153488
199,1967.8425351663398
200,2037.631019442714
201,2077.9114210170865
202,2698.897843973129
203,2302.195938457634
204,2442.484569741443
205,2624.705455389822
206,2299.9856791693255
207,1280.1612421200673
208,686.4246293211723
209,369.73382327770724
210,171.96346050217113
211,62.116552709593975
212,2.2617083524497277
213,0.0
214,0.0
215,0.0
216,0.0
217,0.0
218,12.695864108444814
219,71.39078970363428
220,126.5559011999962
221,193.45402569290465
222,636.4204410329831
223,1173.8921113858719
224,1657.2399246808498
225,1543.9356775132078
226,1419.722025881649
227,1636.0679836003444
228,1296.6797466849082
229,1175.5623558485527
230,864.2545327227176
231,659.9280581965045
232,504.5332013525215
233,298.8913182171517
234,226.1260050187911
235,69.91848164216938
236,55.60281569146876
237,0.0
238,0.0
239,0.0
240,0.0
241,0.0
242,6.219333186505477
243,140.09925456550653
244,337.18215474097514
245,661.2882914809476
246,1247.9375079842318
247,1475.6899248244483
248,1817.1852406701164
249,906.9354630820861
250,1102.9653876987334
251,1449.3020453705333
252,1355.8736222541443
253,1667.040448381578
254,1759.223270354395
255,1727.4129251157765
256,1637.3536372636768
257,942.627191319
258,459.55612040464456
259,222.6963463595553
260,51.41121946417085
261,0.0
262,0.0
263,0.0
264,0.0
265,0.0
266,57.48236711988041
267,177.90110510854802
268,344.9843689392762
269,768.1065693851712
270,1137.8006381346088
271,1438.9383364554367
272,1687.2929297169023
273,1648.0340421563708
274,1676.3340004204958
275,1597.2158781649555
276,1653.362923193835
277,1323.2962929866642
278,1326.3871083048618
279,1086.191117321558
280,583.1936588026315
281,358.16573472453433
282,196.17538632205287
283,93.66330596935518
284,17.27778554866978
285,0.0
286,0.0
287,0.0
288,0.0
289,0.0
290,57.003765676689596
291,192.67684499138426
292,321.75684254398953
293,682.1186028705097
294,1202.3677477767012
295,1503.0474041887549
296,1643.892580910184
297,1799.6382002655869
298,1768.46815580003
299,2044.2926764940353
300,1484.6531067100584
301,1446.5313055083502
302,1483.1164979507973
303,1412.1867968228737
304,1023.6311078956114
305,545.1828387009367
306,382.2679200524666
307,210.21827328398797
308,28.441691105053884
309,0.0
310,0.0
311,0.0
312,0.0
313,0.0
314,66.96289985275146
315,219.88886611246446
316,503.61440042500027
317,830.0487620617781
318,1422.4069006063555
319,1754.2417784645502
320,2336.1559045136078
321,2572.5623993766385
322,2334.645739428071
323,2057.13634529469
324,1782.3227347270026
325,1400.915291592833
326,1025.8185023891938
327,733.6711561185624
328,675.0528837155523
329,387.1663791187342
330,206.84505436690912
331,64.28075149849633
332,16.884841973194135
333,0.0
334,0.0
335,0.0
336,0.0
337,0.0
338,5.867824807550699
339,81.37702914445835
340,222.49488201566413
341,464.65381655875854
342,728.5593146625422
343,886.8932474486716
344,1270.9934893665784
345,1332.4870311714533
346,1481.8195695553925
347,1458.8621081408219
348,1375.010793066944
349,1224.360034383385
350,1173.1800480988074
351,1027.4255067015038
352,692.715816465724
353,523.1395430168243
354,281.5222027692694
355,121.67763354064216
356,24.63701095761053
357,0.0
358,0.0
359,0.0
360,0.0
361,0.0
362,36.18162060016894
363,136.73713218048016
364,289.1961358295928
365,520.5012753638009
366,634.2668907916137
